id,report_date,occured_date,occured_time,area,crime,victim_age,victim_sex,victim_descent,premise,weapon,status,lat,lon
100101594,2010-11-11,2010-11-09,19:35,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,Hispanic/Latin/Mexican,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,Invest Cont,34.0446,-118.245
100101598,2010-11-11,2010-11-10,20:35,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,Black,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.0439,-118.2479
100101599,2010-11-11,2010-11-10,16:00,Central,BATTERY POLICE (SIMPLE),31,M,Black,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0423,-118.2452
100101600,2010-11-11,2010-11-11,09:00,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,White,OTHER BUSINESS,,Adult Arrest,34.0419,-118.2485
100101605,2010-11-15,2010-11-14,12:45,Central,CRIMINAL HOMICIDE,48,M,Other,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0435,-118.2427
100101607,2010-11-17,2010-11-17,03:35,Central,BATTERY - SIMPLE ASSAULT,56,F,Black,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0446,-118.249
100101608,2010-11-16,2010-11-15,19:00,Central,CRUELTY TO ANIMALS,23,F,White,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,34.0481,-118.2507
100101609,2010-11-16,2010-10-30,12:00,Central,CRUELTY TO ANIMALS,28,F,White,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,34.0481,-118.2507
100101610,2010-11-17,2010-11-17,08:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,47,F,Black,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0423,-118.2452
100101611,2010-11-18,2010-11-17,12:15,Central,BATTERY - SIMPLE ASSAULT,36,M,Hispanic/Latin/Mexican,ELEVATOR,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0495,-118.2563
100101612,2010-11-17,2010-11-17,12:15,Central,BATTERY - SIMPLE ASSAULT,20,F,Hispanic/Latin/Mexican,ELEVATOR,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0495,-118.2563
100101614,2010-11-17,2010-11-17,14:50,Central,ROBBERY,0,M,Black,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.039,-118.24
100101615,2010-11-16,2010-11-16,21:00,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT,47,F,White,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0439,-118.2514
100101616,2010-11-18,2010-11-18,04:40,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",57,M,Hispanic/Latin/Mexican,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",CLUB/BAT,Invest Cont,34.0635,-118.2426
100101618,2010-11-18,2010-11-18,16:30,Central,ARSON,29,F,Hispanic/Latin/Mexican,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0401,-118.2668
100104080,2010-01-02,2010-01-02,13:00,Central,BURGLARY FROM VEHICLE,43,M,White,PARKING LOT,,Invest Cont,34.0424,-118.2718
100101621,2010-11-19,2010-11-19,15:30,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),22,M,Hispanic/Latin/Mexican,DEPARTMENT STORE,,Adult Arrest,34.048,-118.2577
100101630,2010-11-21,2010-11-21,17:04,Central,ROBBERY,0,M,Other,JEWELRY STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0481,-118.2507
100101637,2010-11-23,2010-11-23,22:00,Central,BATTERY - SIMPLE ASSAULT,33,F,Hispanic/Latin/Mexican,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0509,-118.2551
100101639,2010-11-24,2010-11-24,22:05,Central,BATTERY - SIMPLE ASSAULT,47,M,Black,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.045,-118.264
100101643,2010-11-26,2010-11-25,21:00,Central,ROBBERY,51,M,Hispanic/Latin/Mexican,SIDEWALK,OTHER KNIFE,Invest Cont,34.0461,-118.2476
100101646,2010-11-27,2010-11-20,00:01,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",33,M,Hispanic/Latin/Mexican,OTHER BUSINESS,,Invest Cont,34.0365,-118.2364
100101649,2010-11-27,2010-11-26,17:30,Central,THEFT PLAIN - PETTY ($950 & UNDER),15,F,Black,CLOTHING STORE,,Invest Cont,34.048,-118.2577
100101651,2010-11-27,2010-11-27,01:50,Central,BATTERY - SIMPLE ASSAULT,28,M,White,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0454,-118.2657
100101652,2010-11-27,2010-11-27,01:10,Central,VEHICLE - ATTEMPT STOLEN,0,M,Other,STREET,,Adult Arrest,34.0446,-118.249
100101653,2010-11-27,2010-11-27,02:20,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,M,Hispanic/Latin/Mexican,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0489,-118.2453
100101669,2010-12-03,2010-12-03,00:25,Central,BURGLARY,53,M,Black,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0439,-118.2514
100101670,2010-12-03,2010-12-02,19:00,Central,"RAPE, FORCIBLE",45,F,Hispanic/Latin/Mexican,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0209,-118.2784
100101672,2010-12-04,2010-12-04,19:20,Central,ROBBERY,53,M,Black,SIDEWALK,KNIFE WITH BLADE 6INCHES OR LESS,Invest Cont,34.0452,-118.2534
100101677,2010-12-08,2010-12-08,08:00,Central,THEFT PLAIN - ATTEMPT,24,M,Other Asian,PARKING LOT,,Invest Cont,34.0416,-118.262
100101684,2010-12-10,2010-12-10,16:10,Central,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),22,M,Hispanic/Latin/Mexican,DEPARTMENT STORE,,Adult Arrest,34.048,-118.2577
100101685,2010-12-11,2010-12-11,13:30,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",58,F,White,HIGH SCHOOL,,Invest Cont,34.0594,-118.2452
100101691,2010-12-12,2010-12-12,01:00,Central,BRANDISH WEAPON,40,M,Hispanic/Latin/Mexican,STREET,OTHER KNIFE,Invest Cont,34.0581,-118.2371
100101692,2010-12-12,2010-12-12,01:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,21,F,Black,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0467,-118.2556
100101693,2010-12-12,2010-12-12,02:30,Central,INTIMATE PARTNER - SIMPLE ASSAULT,44,F,Hispanic/Latin/Mexican,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0416,-118.2584
100101694,2010-12-12,2010-12-12,04:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),9,M,Other,OTHER BUSINESS,,Adult Arrest,34.042,-118.2328
100101696,2010-12-13,2010-12-12,02:00,Central,BATTERY - SIMPLE ASSAULT,29,F,Hispanic/Latin/Mexican,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0509,-118.2585
100101698,2010-12-14,2010-12-13,19:45,Central,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,10,F,Hispanic/Latin/Mexican,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",BELT FLAILING INSTRUMENT/CHAIN,Adult Arrest,34.0633,-118.229
100101700,2010-12-15,2010-12-15,18:20,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",21,F,Hispanic/Latin/Mexican,OTHER BUSINESS,,Invest Cont,34.051,-118.248
100101702,2010-12-15,2010-12-15,21:15,Central,BATTERY - SIMPLE ASSAULT,22,F,Hispanic/Latin/Mexican,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0489,-118.2453
100101703,2010-12-16,2010-12-16,09:35,Central,THROWING OBJECT AT MOVING VEHICLE,9,M,Hispanic/Latin/Mexican,SIDEWALK,,Invest Cont,34.0446,-118.245
100101704,2010-12-17,2010-12-16,20:30,Central,BATTERY - SIMPLE ASSAULT,49,M,Black,"BUS DEPOT/TERMINAL, OTHER THAN MTA","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0446,-118.245
100101709,2010-12-17,2010-12-13,11:14,Central,THEFT PLAIN - PETTY ($950 & UNDER),15,F,Hispanic/Latin/Mexican,HIGH SCHOOL,,Invest Cont,34.0594,-118.2452
100101713,2010-12-23,2010-12-22,00:01,Central,THEFT OF IDENTITY,0,M,Hispanic/Latin/Mexican,BANK,,Invest Cont,34.0445,-118.2558
100101717,2010-12-23,2010-12-23,15:35,Central,OTHER MISCELLANEOUS CRIME,47,M,Other,STREET,UNKNOWN FIREARM,Invest Cont,34.0713,-118.2506
100101718,2010-12-24,2010-12-24,13:20,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",22,M,Hispanic/Latin/Mexican,DEPARTMENT STORE,,Adult Arrest,34.048,-118.2577
100101720,2010-12-25,2010-12-25,00:01,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",37,F,Black,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,Adult Arrest,34.051,-118.2445
100101721,2010-12-25,2010-12-24,19:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",18,M,Hispanic/Latin/Mexican,SIDEWALK,OTHER KNIFE,Invest Cont,34.0439,-118.2514
100101731,2010-11-05,2010-11-05,22:15,Central,OTHER MISCELLANEOUS CRIME,52,M,Hispanic/Latin/Mexican,STREET,,Invest Cont,34.043,-118.2571
100104004,2010-01-01,2010-01-01,01:30,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,M,Other,POLICE FACILITY,BLUNT INSTRUMENT,Adult Arrest,34.0487,-118.2588
100104006,2010-01-01,2010-01-01,02:30,Central,BATTERY - SIMPLE ASSAULT,30,M,Hispanic/Latin/Mexican,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0453,-118.2651
100104007,2010-01-01,2010-01-01,01:00,Central,BURGLARY FROM VEHICLE,32,M,Hispanic/Latin/Mexican,PARKING UNDERGROUND/BUILDING,,Invest Cont,34.0591,-118.2412
100104012,2010-01-01,2010-01-01,11:45,Central,BATTERY - SIMPLE ASSAULT,51,M,Hispanic/Latin/Mexican,OTHER/OUTSIDE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0494,-118.2581
100104021,2010-01-01,2010-01-01,11:30,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,M,Black,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.0428,-118.2461
100104023,2010-01-01,2010-01-01,13:00,Central,BURGLARY FROM VEHICLE,24,F,Black,PARKING UNDERGROUND/BUILDING,,Invest Cont,34.0617,-118.2469
100104024,2010-01-01,2010-01-01,14:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),35,F,White,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0446,-118.249
100104028,2010-01-01,2010-01-01,12:00,Central,BURGLARY FROM VEHICLE,30,F,Black,STREET,,Invest Cont,34.0503,-118.2506
100104030,2010-01-01,2010-01-01,03:00,Central,BATTERY - SIMPLE ASSAULT,28,M,Hispanic/Latin/Mexican,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0617,-118.2469
100104055,2010-01-02,2010-01-02,05:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),37,M,Hispanic/Latin/Mexican,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Adult Arrest,34.0474,-118.2496
100104056,2010-01-01,2010-01-01,01:30,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,F,Other,RESTAURANT/FAST FOOD,UNKNOWN WEAPON/OTHER WEAPON,Adult Arrest,34.0487,-118.2588
100104057,2010-01-01,2010-01-01,01:30,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,F,Other,RESTAURANT/FAST FOOD,UNKNOWN WEAPON/OTHER WEAPON,Adult Arrest,34.0487,-118.2588
100104063,2010-01-02,2010-01-01,22:30,Central,BURGLARY FROM VEHICLE,30,F,Black,STREET,,Invest Cont,34.0454,-118.236
100104064,2010-01-02,2010-01-01,18:30,Central,BURGLARY FROM VEHICLE,26,F,Other,STREET,,Invest Cont,34.0463,-118.2371
100104065,2010-01-02,2010-01-01,22:30,Central,BURGLARY FROM VEHICLE,27,F,Other,STREET,,Invest Cont,34.0454,-118.236
100104066,2010-01-01,2010-01-01,16:00,Central,BATTERY - SIMPLE ASSAULT,46,M,White,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.0502,-118.2574
100104067,2010-01-02,2010-01-01,19:40,Central,BATTERY - SIMPLE ASSAULT,41,M,Black,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0467,-118.2485
100104068,2010-01-02,2010-01-02,07:30,Central,BATTERY - SIMPLE ASSAULT,46,M,Black,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0446,-118.249
100104069,2010-01-02,2010-01-01,19:30,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,,STREET,,Invest Cont,34.0395,-118.2656
100104070,2010-01-02,2010-01-02,00:55,Central,BATTERY - SIMPLE ASSAULT,40,M,Hispanic/Latin/Mexican,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0453,-118.2499
100104078,2010-01-02,2010-01-02,17:15,Central,INTIMATE PARTNER - SIMPLE ASSAULT,56,F,Hispanic/Latin/Mexican,PARK/PLAYGROUND,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0677,-118.2309
100104079,2010-01-02,2010-01-02,12:40,Central,BURGLARY FROM VEHICLE,57,M,White,PARKING LOT,,Invest Cont,34.0424,-118.2718
100104082,2010-01-02,2010-01-02,16:10,Central,BATTERY - SIMPLE ASSAULT,42,F,Black,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0467,-118.2556
100104083,2010-01-02,2010-01-01,16:00,Central,BURGLARY,30,M,White,SINGLE FAMILY DWELLING,,Invest Cont,34.0673,-118.2499
100104446,2010-01-09,2010-01-08,22:00,Central,BURGLARY FROM VEHICLE,34,F,Hispanic/Latin/Mexican,STREET,,Invest Cont,34.0607,-118.2494
100104085,2010-01-02,2010-01-02,19:00,Central,BATTERY - SIMPLE ASSAULT,49,F,Black,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.0423,-118.2452
100104086,2010-01-02,2010-01-02,17:45,Central,ROBBERY,34,M,Hispanic/Latin/Mexican,SIDEWALK,OTHER KNIFE,Invest Cont,34.0428,-118.2461
100104088,2010-01-02,2010-01-02,17:10,Central,BATTERY WITH SEXUAL CONTACT,47,F,Black,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0442,-118.2439
100104095,2010-01-03,2010-01-02,23:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),38,F,Hispanic/Latin/Mexican,SIDEWALK,,Invest Cont,34.0398,-118.2413
100104096,2010-01-03,2010-01-02,17:50,Central,THEFT PLAIN - PETTY ($950 & UNDER),41,M,Hispanic/Latin/Mexican,OTHER BUSINESS,,Invest Cont,34.0505,-118.2381
100104097,2010-01-03,2010-01-02,21:00,Central,ROBBERY,34,M,Hispanic/Latin/Mexican,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0442,-118.2439
100104098,2010-01-03,2010-01-02,21:40,Central,BATTERY - SIMPLE ASSAULT,51,M,Korean,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.039,-118.2444
100104099,2010-01-03,2010-01-02,19:50,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,55,M,Black,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Adult Other,34.0423,-118.2452
100104108,2010-01-03,2010-01-01,20:00,Central,VEHICLE - STOLEN,0,X,,STREET,,Invest Cont,34.0606,-118.2439
100104134,2010-01-03,2010-01-03,14:40,Central,BATTERY - SIMPLE ASSAULT,47,M,Hispanic/Latin/Mexican,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0461,-118.2476
100104135,2010-01-03,2010-01-03,11:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,49,F,Black,SIDEWALK,VERBAL THREAT,Adult Arrest,34.0408,-118.2428
100104144,2010-01-03,2010-01-02,17:45,Central,BURGLARY FROM VEHICLE,43,F,Hispanic/Latin/Mexican,PARKING LOT,,Invest Cont,34.0474,-118.2496
100104146,2010-01-03,2010-01-03,07:15,Central,BATTERY - SIMPLE ASSAULT,30,M,Hispanic/Latin/Mexican,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0467,-118.252
100104148,2010-01-04,2010-01-03,12:00,Central,ROBBERY,51,M,Black,SIDEWALK,SCISSORS,Invest Cont,34.0398,-118.2413
100104150,2010-01-04,2010-01-03,23:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,Black,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0433,-118.2504
100104151,2010-01-04,2010-01-02,11:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",56,F,Other Asian,HOTEL,,Invest Cont,34.0502,-118.254
100104152,2010-01-04,2010-01-03,02:15,Central,ROBBERY,22,M,White,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.0588,-118.2458
100104153,2010-01-04,2010-01-03,07:00,Central,ROBBERY,43,M,Black,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0398,-118.2413
100104154,2010-01-04,2010-01-02,22:30,Central,BATTERY - SIMPLE ASSAULT,54,F,White,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0448,-118.2474
100104155,2010-01-04,2010-01-01,00:30,Central,BATTERY - SIMPLE ASSAULT,27,F,Hispanic/Latin/Mexican,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0535,-118.256
100104162,2010-01-04,2010-01-04,03:30,Central,ROBBERY,22,M,Hispanic/Latin/Mexican,SIDEWALK,SEMI-AUTOMATIC PISTOL,Invest Cont,34.039,-118.24
100104168,2010-01-04,2010-01-04,06:15,Central,ROBBERY,49,M,White,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0408,-118.2428
100104182,2010-01-05,2010-01-04,14:45,Central,BATTERY - SIMPLE ASSAULT,60,M,Black,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0428,-118.2461
100104183,2010-01-05,2010-01-04,13:00,Central,BATTERY - SIMPLE ASSAULT,29,M,Hispanic/Latin/Mexican,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0515,-118.2424
100104184,2010-01-05,2010-01-04,11:40,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,Black,SIDEWALK,CLUB/BAT,Adult Other,34.0423,-118.2452
100115247,2010-07-31,2010-07-30,20:00,Central,BURGLARY FROM VEHICLE,26,M,White,STREET,,Invest Cont,34.0472,-118.2381
100104189,2010-01-05,2010-01-04,16:35,Central,OTHER MISCELLANEOUS CRIME,31,M,White,OTHER BUSINESS,,Invest Cont,34.043,-118.2641
100104190,2010-01-05,2010-01-04,18:15,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),31,M,Hispanic/Latin/Mexican,MARKET,,Invest Cont,34.0455,-118.2381
